날짜	경기번호	순위	마번	마명	산지	성별	연령	중량	레이팅	기수명	조교사명	마주명	도착차	마체중	단승	연승	장구현황	말id	기수id	조교사id	마주id	S-1F	1코너	2코너	3코너	4코너	G-3F	G-1F	경주기록
19960407	9	2	01	퍼펙트케이던스	아일	암	5세	57		홍대유	박원선	이의종	1	432(2)	1.9	1.2		006703	080074	070007	010109		0:26.3	0:42.6	1:23.7	1:44.0	0:38.8		2:16.0
19960407	9	3	09	만물상	뉴	암	5세	52		임대규	김일성	강태은	4	455(3)	15.7	3.6		005199	080093	070020	010348		0:26.1	0:42.0	1:23.3	1:43.9	0:39.9		2:16.8
19960407	9	4	07	광덕	호	거	6세	56		문제복	이종구	박정록	1¼	472(3)	7.0	1.9		006406	080107	070055	010030		0:26.7	0:43.1	1:23.9	1:44.5	0:39.5		2:17.1
19960407	9	5	02	새시대	호	암	5세	55		홍성호	김병용	이각모	½	458(-2)	8.6	2.1		005920	080083	070049	010054		0:27.6	0:44.2	1:24.8	1:44.8	0:39.2		2:17.2
19960407	9	6	06	창작극	뉴	거	6세	51		김옥성	박원덕	류근무	3	453(7)	41.2	5.8		005069	080100	070056	010198		0:27.2	0:44.1	1:25.0	1:44.6	0:39.7		2:17.8
19960407	9	7	05	천마산	호	암	5세	54		박태종	박흥진	송용식	2½	480(-2)	7.6	1.9		006322	080103	070037	010142		0:27.1	0:43.4	1:24.1	1:44.3	0:40.7		2:18.3
19960407	9	8	04	두각	뉴	거	10세	50		이준희	김서환	신준수	1¾	480(-11)	54.0	14.6		004187	080302	070008	010035		0:28.2	0:44.4	1:24.9	1:44.7	0:40.6		2:18.6
19960407	9	9	08	타잔	뉴	거	5세	54		신형철	김문갑	노승구	목	478(-12)	26.2	5.2		006425	080122	070087	010259		0:28.0	0:44.3	1:24.0	1:44.2	0:41.4		2:18.7
19960407	9	10	03	동방천	뉴	거	6세	54		김혜성	김춘근	선우패션	5	432(-2)	60.8	11.7		005555	080109	070018	030012		0:27.0	0:43.9	1:26.1	1:45.3	0:40.9		2:19.7
19960407	10	1	01	황금머신	뉴	암	5세	56		이정표	김광호	정진섭		414(-7)	24.1	4.8		006637	080069	070021	010042		0:19.6	0:34.5	1:12.6	1:28.2	0:40.4		2:00.7
19960407	10	2	11	스콜피오	영	거	5세	57		김효섭	권승주	한계흠	머리	451(3)	3.9	1.6		006715	080097	070086	010038		0:19.3	0:34.0	1:11.6	1:27.1	0:41.4		2:00.7
19960407	10	3	02	유로썬	뉴	거	4세	56		이광복	최상식	장천석	2	448(-5)	7.2	2.2		007048	080066	070085	010332		0:19.7	0:35.0	1:13.0	1:28.9	0:40.2		2:01.1
19960407	10	4	05	애머누사	아일	암	4세	55		배휴준	강윤식	배순훈	1	419(2)	3.8	1.6		006694	080022	070022	010287		0:19.4	0:34.3	1:12.3	1:28.0	0:41.3		2:01.3
19960407	10	5	06	안성호	뉴	암	5세	56		우창구	강종문	임영일	4	433(-2)	20.9	4.9		006455	080046	070032	010217		0:19.3	0:33.9	1:11.0	1:26.9	0:43.3		2:02.1
19960407	10	6	08	블랙뷰티	호	암	4세	55		안병기	이희영	박정열	5	438(-13)	19.2	3.8		006910	080053	070053	010243		0:19.0	0:33.6	1:10.3	1:26.4	0:44.9		2:03.1
19960407	10	7	10	강타	호	거	3세	55		김영룡	강석철	송숙자	¾	511(-20)	9.1	2.4		006962	080068	070046	010012		0:19.5	0:34.4	1:11.9	1:27.7	0:43.5		2:03.2
19960407	10	8	04	스프링킬	호	암	5세	56		임대규	김일성	신태호	4	432(0)	35.0	8.5		006277	080093	070020	010010		0:19.8	0:35.5	1:13.3	1:29.2	0:42.7		2:04.0
19960407	10	9	09	신통	호	거	3세	55		박태종	신우철	권미세	1½	395(-1)	3.6	1.4		006948	080103	070033	010350		0:19.6	0:34.8	1:12.8	1:28.8	0:43.6		2:04.3
19960407	10	10	07	행복찾기	호	암	7세	54		정평수	지용훈	조용학	3	419(-2)	53.4	13.8		005086	080106	070057	010362		0:19.4	0:34.5	1:12.7	1:28.7	0:44.4		2:04.9
19960407	10	11	03	두리봉	뉴	암	6세	55		한유영	정찬근	신길우	7	468(1)	66.0	19.8		005761	080024	070044	010392		0:19.6	0:35.1	1:13.3	1:29.3	0:45.1		2:06.3
19960407	11	1	07	대장경	뉴	수	5세	57		송석헌	이종구	장영근		452(-3)	6.3	2.4		005828	080048	070055	010365				0:25.9	0:44.5	0:38.8		1:17.1
19960407	11	2	09	씨앗	호	암	4세	55		최기홍	양재철	박현종	1¼	473(-3)	6.5	2.1		007161	080104	070048	010375				0:25.4	0:44.1	0:39.7		1:17.4
19960407	11	3	04	장생	호	거	5세	57		김성현	김재복	김한영	목	476(-1)	4.4	1.7		006346	080015	070015	010046				0:24.9	0:42.9	0:40.9		1:17.5
19960407	11	4	05	하이맥	뉴	거	4세	56		박태종	김명국	풀무원건강식품(주)	1¼	451(4)	11.2	3.5		006668	080103	070088	030029				0:25.7	0:44.2	0:39.8		1:17.8
19960407	11	5	02	바이오	뉴	암	4세	55		신형철	최혜식	박경만	머리	416(2)	6.2	1.8		006232	080122	070040	010080				0:26.9	0:45.3	0:38.8		1:17.8
19960407	11	6	10	★원더우먼	뉴	암	5세	56		안병기	김점오	조용오	1	438(5)	3.5	1.4		006449	080053	070058	010015				0:25.1	0:43.3	0:41.0		1:18.0
19960407	11	7	11	★해내리	뉴	거	6세	56		홍대유	지용철	강성보	코	450(-6)	13.1	3.3		006417	080074	070051	010151				0:25.3	0:43.6	0:40.6		1:18.0
19960407	11	8	08	금관총	호	암	5세	56		한유영	정찬근	김주학	½	435(2)	80.4	26.1		005249	080024	070044	010106				0:27.0	0:45.7	0:38.7		1:18.1
19960407	11	9	06	박연폭포	호	수	7세	55		김효섭	이인호	이헌일	머리	473(0)	57.0	14.6		005138	080097	070082	010169				0:26.7	0:44.9	0:39.3		1:18.1
19960407	11	10	03	마하살	뉴	암	4세	52		지하주	김충근	박영욱	5	466(-2)	19.2	3.9		006654	080301	070029	010161				0:24.9	0:43.1	0:42.4		1:19.1
19960407	11	11	01	새신랑	뉴	수	5세	57		김재섭	김상원	박성구	6	467(-2)	52.4	12.6		005609	080096	070038	010244				0:27.5	0:46.0	0:40.5		1:20.3
19960407	12	1	01	동화당	뉴	암	5세	53		김동철	박덕준	서승린		432(4)	2.9	1.3		006431	080303	070013	010079				0:26.4	0:45.2	0:38.7		1:17.7
